"Gear
Group",Year,Time,Lat,Latd,Lon,Effort,SWO,ALB,YFT,BET,CPUE-SWO,CPUE-ALB,CPUE-YFT,CPUE-BET
LL,2020,20-Nov,36,-36,19,1770,251,47,932,140,0.14180791,0.026553672,0.526553672,0.079096045
LL,2020,20-Nov,36,-36,19,5386,299,0,758,73,0.055514296,0,0.14073524,0.013553658
LL,2020,20-Dec,31,-31,15,14424,0,4063,115,985,0,0.281683306,0.007972823,0.068288963
LL,2020,20-Dec,32,-32,15,1512,0,0,0,20,0,0,0,0.013227513
LL,2021,21-Jan,35,-35,19,780,0,0,211,0,0,0,0.270512821,0
LL,2021,21-Feb,35,-35,19,1140,0,55,0,0,0,0.048245614,0,0
LL,2021,21-Feb,36,-36,19,2098,936,410,477,0,0.44613918,0.195424214,0.22735939,0
LL,2021,21-Feb,36,-36,19,2640,224,363,580,0,0.084848485,0.1375,0.21969697,0
LL,2021,21-Feb,36,-36,19,3196,1048,271,216,0,0.327909887,0.084793492,0.067584481,0
LL,2021,21-Feb,36,-36,19,7110,2731,680,1275,0,0.384106892,0.095639944,0.179324895,0
LL,2021,21-Feb,36,-36,19,7110,2731,680,1275,0,0.384106892,0.095639944,0.179324895,0
LL,2021,21-Mar,30,-30,12,2880,819,1549,297,699,0.284375,0.537847222,0.103125,0.242708333
LL,2021,21-Mar,32,-32,16,1100,0,61,61,18,0,0.055454545,0.055454545,0.016363636
LL,2021,21-Mar,33,-33,16,1000,50,0,110,14,0.05,0,0.11,0.014
LL,2021,21-Mar,33,-33,16,1230,163,73,0,0,0.132520325,0.059349593,0,0
LL,2021,21-Mar,33,-33,17,1270,0,153,173,0,0,0.120472441,0.136220472,0
LL,2021,21-Mar,33,-33,17,3310,142,54,359,14,0.042900302,0.016314199,0.108459215,0.004229607
LL,2021,21-Mar,34,-34,17,1260,264,0,69,0,0.20952381,0,0.054761905,0
LL,2021,21-Mar,34,-34,17,800,92,226,0,0,0.115,0.2825,0,0
LL,2021,21-Mar,35,-35,18,1627,156,0,54,28,0.095881991,0,0.03318992,0.017209588
LL,2021,21-Mar,35,-35,18,1020,0,172,250,0,0,0.168627451,0.245098039,0
LL,2021,21-Mar,35,-35,18,704,0,0,54,0,0,0,0.076704545,0
LL,2021,21-Mar,35,-35,18,800,24,0,0,15,0.03,0,0,0.01875
LL,2021,21-Mar,35,-35,19,1035,0,0,76,0,0,0,0.073429952,0
LL,2021,21-Mar,35,-35,19,929,101,379,54,42,0.108719053,0.407965554,0.058127018,0.045209903
LL,2021,21-Mar,35,-35,19,1200,462,186,79,30,0.385,0.155,0.065833333,0.025
LL,2021,21-Mar,36,-36,19,7490,1184,147,514,110,0.158077437,0.019626168,0.068624833,0.014686248
LL,2021,21-Mar,36,-36,19,2101,137,0,72,14,0.065207044,0,0.034269396,0.006663494
LL,2021,21-Mar,36,-36,19,1160,53,61,0,15,0.045689655,0.052586207,0,0.012931034
LL,2021,21-Apr,29,-29,11,13500,3673,5971,676,6079,0.272074074,0.442296296,0.050074074,0.450296296
LL,2021,21-Apr,30,-30,12,6000,350,3410,419,1032,0.058333333,0.568333333,0.069833333,0.172
LL,2021,21-Apr,30,-30,14,960,0,81,128,98,0,0.084375,0.133333333,0.102083333
LL,2021,21-Apr,30,-30,14,2019,24,55,0,28,0.011887073,0.027241209,0,0.013868252
LL,2021,21-Apr,30,-30,14,2250,121,0,49,204,0.053777778,0,0.021777778,0.090666667
LL,2021,21-Apr,30,-30,15,1156,0,0,0,0,0,0,0,0
LL,2021,21-Apr,31,-31,11,1500,259,217,123,456,0.172666667,0.144666667,0.082,0.304
LL,2021,21-Apr,31,-31,14,1076,210,0,60,168,0.195167286,0,0.055762082,0.156133829
LL,2021,21-Apr,31,-31,15,1095,170,185,49,126,0.155251142,0.168949772,0.044748858,0.115068493
LL,2021,21-Apr,31,-31,15,894,216,0,44,70,0.241610738,0,0.049217002,0.078299776
LL,2021,21-Apr,31,-31,15,4140,2019,1347,519,1169,0.487681159,0.325362319,0.125362319,0.28236715
LL,2021,21-Apr,32,-32,15,984,650,147,69,238,0.660569106,0.149390244,0.070121951,0.241869919
LL,2021,21-Apr,32,-32,15,2400,726,0,108,262,0.3025,0,0.045,0.109166667
LL,2021,21-Apr,32,-32,16,4707,1032,499,513,784,0.219247929,0.106012322,0.108986616,0.166560442
LL,2021,21-Apr,32,-32,16,4149,1220,307,316,1540,0.294046758,0.073993733,0.076162931,0.371173777
LL,2021,21-Apr,32,-32,16,1550,707,1150,0,520,0.456129032,0.741935484,0,0.335483871
LL,2021,21-Apr,33,-33,16,9450,3182,1294,1107,7125,0.336719577,0.136931217,0.117142857,0.753968254
LL,2021,21-Apr,33,-33,16,991,345,0,0,534,0.348133199,0,0,0.538849647
LL,2021,21-Apr,33,-33,17,4560,398,736,203,1240,0.087280702,0.161403509,0.044517544,0.271929825
LL,2021,21-Apr,34,-34,17,1260,88,363,106,36,0.06984127,0.288095238,0.084126984,0.028571429
LL,2021,21-Apr,35,-35,18,3100,263,886,2126,812,0.08483871,0.285806452,0.685806452,0.261935484
LL,2021,21-Apr,35,-35,18,1580,79,305,607,72,0.05,0.193037975,0.384177215,0.04556962
LL,2021,21-Apr,35,-35,19,3024,443,618,955,430,0.146494709,0.204365079,0.315806878,0.142195767
LL,2021,21-Apr,35,-35,19,3521,116,1968,512,224,0.032945186,0.558932122,0.145413235,0.06361829
LL,2021,21-Apr,35,-35,19,1550,172,843,365,72,0.110967742,0.543870968,0.235483871,0.046451613
LL,2021,21-Apr,36,-36,19,1200,322,184,216,56,0.268333333,0.153333333,0.18,0.046666667
LL,2021,21-Apr,36,-36,19,4284,609,685,1589,1475,0.142156863,0.159897292,0.370915033,0.344304388
LL,2021,21-Apr,36,-36,19,1270,132,279,172,48,0.103937008,0.219685039,0.135433071,0.037795276
LL,2021,21-May,29,-29,11,12643,3320,2339,605,2130,0.262595903,0.185003559,0.047852567,0.168472673
LL,2021,21-May,29,-29,11,12000,3841,4414,2202,3950,0.320083333,0.367833333,0.1835,0.329166667
LL,2021,21-May,30,-30,14,11508,1160,892,914,2117,0.100799444,0.077511296,0.07942301,0.183958985
LL,2021,21-May,30,-30,15,3250,1006,113,79,160,0.309538462,0.034769231,0.024307692,0.049230769
LL,2021,21-May,30,-30,15,4140,704,40,105,368,0.170048309,0.009661836,0.025362319,0.088888889
LL,2021,21-May,31,-31,13,4404,707,290,463,978,0.160535876,0.065849228,0.105131698,0.222070845
LL,2021,21-May,31,-31,14,3170,755,170,295,350,0.238170347,0.05362776,0.093059937,0.110410095
LL,2021,21-May,31,-31,15,2440,722,377,338,3164,0.295901639,0.154508197,0.13852459,1.296721311
LL,2021,21-May,31,-31,15,24082,5648,2225,1949,7715,0.234532016,0.092392658,0.080931816,0.320363757
LL,2021,21-May,31,-31,15,9009,2033,1572,2009,2993,0.225663226,0.174492174,0.222999223,0.332223332
LL,2021,21-May,31,-31,16,3190,1323,573,88,3454,0.414733542,0.179623824,0.027586207,1.082758621
LL,2021,21-May,32,-32,13,1512,155,59,367,702,0.102513228,0.039021164,0.242724868,0.464285714
LL,2021,21-May,32,-32,14,3012,894,186,146,961,0.296812749,0.061752988,0.048472776,0.319057105
LL,2021,21-May,32,-32,15,1200,467,115,180,410,0.389166667,0.095833333,0.15,0.341666667
LL,2021,21-May,33,-33,16,4400,943,731,426,2700,0.214318182,0.166136364,0.096818182,0.613636364
LL,2021,21-May,33,-33,16,1770,585,260,73,150,0.330508475,0.146892655,0.041242938,0.084745763
LL,2021,21-May,33,-33,16,7464,2158,1262,1277,3200,0.289121115,0.169078242,0.171087889,0.428724544
LL,2021,21-May,33,-33,17,1600,335,90,192,120,0.209375,0.05625,0.12,0.075
LL,2021,21-May,33,-33,17,12000,1316,2443,3584,3950,0.109666667,0.203583333,0.298666667,0.329166667
LL,2021,21-May,34,-34,15,1000,297,34,0,10,0.297,0.034,0,0.01
LL,2021,21-May,34,-34,16,3000,1332,616,492,1900,0.444,0.205333333,0.164,0.633333333
LL,2021,21-May,34,-34,17,13310,2101,2217,1462,3140,0.15785124,0.166566491,0.109842224,0.235912847
LL,2021,21-May,35,-35,18,1150,24,576,108,84,0.020869565,0.500869565,0.093913043,0.073043478
LL,2021,21-May,35,-35,18,1121,0,137,16,56,0,0.12221231,0.014272971,0.049955397
LL,2021,21-May,35,-35,18,1400,29,0,0,96,0.020714286,0,0,0.068571429
LL,2021,21-May,35,-35,19,1400,59,105,189,50,0.042142857,0.075,0.135,0.035714286
LL,2021,21-May,36,-36,19,1154,79,0,18,0,0.068457539,0,0.01559792,0
LL,2021,21-May,36,-36,19,1123,29,0,0,56,0.025823687,0,0,0.049866429
LL,2021,21-Jun,27,-27,10,3000,433,3069,809,2842,0.144333333,1.023,0.269666667,0.947333333
LL,2021,21-Jun,27,-27,11,1500,450,615,391,1302,0.3,0.41,0.260666667,0.868
LL,2021,21-Jun,28,-28,10,2880,446,936,525,1336,0.154861111,0.325,0.182291667,0.463888889
LL,2021,21-Jun,28,-28,11,3000,416,664,627,1996,0.138666667,0.221333333,0.209,0.665333333
LL,2021,21-Jun,29,-29,11,3000,634,531,304,616,0.211333333,0.177,0.101333333,0.205333333
LL,2021,21-Jun,30,-30,14,1100,149,158,180,294,0.135454545,0.143636364,0.163636364,0.267272727
LL,2021,21-Jun,30,-30,14,17950,7499,2350,393,3740,0.417771588,0.13091922,0.02189415,0.208356546
LL,2021,21-Jun,31,-31,15,100,46,0,0,0,0.46,0,0,0
LL,2021,21-Jun,31,-31,15,1300,64,153,0,84,0.049230769,0.117692308,0,0.064615385
LL,2021,21-Jun,31,-31,15,5550,1841,641,85,430,0.331711712,0.115495495,0.015315315,0.077477477
LL,2021,21-Jun,31,-31,15,3559,748,192,296,1110,0.210171396,0.053947738,0.08316943,0.311885361
LL,2021,21-Jun,31,-31,16,1300,256,40,113,540,0.196923077,0.030769231,0.086923077,0.415384615
LL,2021,21-Jun,32,-32,15,1250,270,77,57,60,0.216,0.0616,0.0456,0.048
LL,2021,21-Jun,32,-32,16,2000,266,134,44,448,0.133,0.067,0.022,0.224
LL,2021,21-Jun,32,-32,16,2600,487,124,99,1295,0.187307692,0.047692308,0.038076923,0.498076923
LL,2021,21-Jun,32,-32,16,2472,187,88,66,165,0.075647249,0.035598706,0.026699029,0.066747573
LL,2021,21-Jun,32,-32,16,6042,778,1086,198,3778,0.12876531,0.179741807,0.032770606,0.625289639
LL,2021,21-Jun,33,-33,14,2700,322,466,307,3055,0.119259259,0.172592593,0.113703704,1.131481481
LL,2021,21-Jun,33,-33,16,15820,3364,2869,1356,7830,0.212642225,0.181352718,0.085714286,0.49494311
LL,2021,21-Jun,33,-33,16,20300,2957,3050,1407,7036,0.145665025,0.150246305,0.069310345,0.346600985
LL,2021,21-Jun,32,-32,16,6042,778,1086,198,3778,0.12876531,0.179741807,0.032770606,0.625289639
LL,2021,21-Jun,33,-33,14,2700,322,466,307,3055,0.119259259,0.172592593,0.113703704,1.131481481
LL,2021,21-Jun,33,-33,16,15820,3364,2869,1356,7830,0.212642225,0.181352718,0.085714286,0.49494311
LL,2021,21-Jun,33,-33,16,20300,2957,3050,1407,7036,0.145665025,0.150246305,0.069310345,0.346600985
LL,2021,21-Jun,33,-33,16,1291,162,192,125,900,0.125484121,0.148721921,0.096824167,0.697134005
LL,2021,21-Jun,33,-33,16,1550,125,711,554,1377,0.080645161,0.458709677,0.357419355,0.888387097
LL,2021,21-Jun,33,-33,17,3220,1144,633,249,1730,0.355279503,0.196583851,0.077329193,0.537267081
LL,2021,21-Jun,33,-33,17,4500,287,888,976,2440,0.063777778,0.197333333,0.216888889,0.542222222
LL,2021,21-Jun,34,-34,15,2600,333,401,558,980,0.128076923,0.154230769,0.214615385,0.376923077
LL,2021,21-Jun,34,-34,17,20061,3537,4028,2705,3811,0.176312248,0.200787598,0.134838742,0.18997059
LL,2021,21-Jun,34,-34,17,1700,78,101,597,1479,0.045882353,0.059411765,0.351176471,0.87
LL,2021,21-Jun,35,-35,16,1764,0,863,1309,1092,0,0.489229025,0.742063492,0.619047619
LL,2021,21-Jul,28,-28,10,1380,213,340,0,532,0.154347826,0.246376812,0,0.385507246
LL,2021,21-Jul,30,-30,14,12800,2610,3859,51,3995,0.20390625,0.301484375,0.003984375,0.312109375
LL,2021,21-Jul,30,-30,14,8450,1784,2217,0,4300,0.21112426,0.262366864,0,0.50887574
LL,2021,21-Jul,31,-31,13,500,327,128,0,350,0.654,0.256,0,0.7
LL,2021,21-Jul,31,-31,14,7500,1423,1799,381,2450,0.189733333,0.239866667,0.0508,0.326666667
LL,2021,21-Jul,31,-31,15,1600,592,85,0,40,0.37,0.053125,0,0.025
LL,2021,21-Jul,31,-31,15,13575,3353,2580,27,2905,0.246998158,0.190055249,0.00198895,0.213996317
LL,2021,21-Jul,32,-32,15,15450,3139,2215,386,4630,0.203171521,0.143365696,0.024983819,0.299676375
LL,2021,21-Jul,32,-32,16,1400,195,182,0,924,0.139285714,0.13,0,0.66
LL,2021,21-Jul,32,-32,16,1700,39,45,0,335,0.022941176,0.026470588,0,0.197058824
LL,2021,21-Jul,32,-32,16,1710,300,180,0,1156,0.175438596,0.105263158,0,0.676023392
LL,2021,21-Jul,33,-33,14,2544,314,140,0,1170,0.123427673,0.055031447,0,0.45990566
LL,2021,21-Jul,33,-33,15,1250,421,142,0,50,0.3368,0.1136,0,0.04
LL,2021,21-Jul,33,-33,16,9245,1598,739,0,2902,0.172850189,0.0799351,0,0.313899405
LL,2021,21-Jul,33,-33,16,1300,252,351,73,150,0.193846154,0.27,0.056153846,0.115384615
LL,2021,21-Jul,33,-33,16,1234,0,146,0,405,0,0.118314425,0,0.328200972
LL,2021,21-Jul,33,-33,16,1620,116,63,0,1683,0.071604938,0.038888889,0,1.038888889
LL,2021,21-Jul,33,-33,17,1600,84,73,25,2227,0.0525,0.045625,0.015625,1.391875
LL,2021,21-Jul,34,-34,16,3800,949,611,186,870,0.249736842,0.160789474,0.048947368,0.228947368
LL,2021,21-Jul,34,-34,17,4846,878,426,122,1370,0.181180355,0.087907553,0.025175402,0.282707388
LL,2021,21-Jul,34,-34,17,51659,5015,17001,2596,24135,0.097078921,0.329100447,0.050252618,0.467198358
LL,2021,21-Jul,34,-34,17,6253,956,1032,136,1805,0.152886614,0.16504078,0.02174956,0.288661443
LL,2021,21-Jul,34,-34,17,3378,172,312,64,1021,0.050917703,0.092362345,0.018946122,0.302249852
LL,2021,21-Jul,34,-34,18,4273,309,528,197,3008,0.072314533,0.123566581,0.04610344,0.703955067
LL,2021,21-Jul,34,-34,18,2700,469,762,542,2052,0.173703704,0.282222222,0.200740741,0.76
LL,2021,21-Jul,34,-34,18,2368,295,259,95,1095,0.124577703,0.109375,0.040118243,0.462415541
LL,2021,21-Jul,34,-34,18,3373,596,414,310,4452,0.176697302,0.122739401,0.091906315,1.31989327
LL,2021,21-Jul,35,-35,18,7573,533,1879,411,10155,0.070381619,0.248118315,0.054271755,1.340948105
LL,2021,21-Jul,35,-35,18,4380,1372,1045,444,1736,0.313242009,0.238584475,0.101369863,0.396347032
LL,2021,21-Jul,35,-35,18,5617,373,1207,560,7150,0.066405555,0.21488339,0.099697347,1.272921488
LL,2021,21-Jul,35,-35,18,13498,1615,2275,859,20503,0.119647355,0.168543488,0.063639058,1.518965773
LL,2021,21-Aug,30,-30,13,1250,46,345,0,230,0.0368,0.276,0,0.184
LL,2021,21-Aug,30,-30,14,11080,1453,4972,147,2773,0.131137184,0.448736462,0.013267148,0.250270758
LL,2021,21-Aug,30,-30,14,1250,145,164,0,60,0.116,0.1312,0,0.048
LL,2021,21-Aug,30,-30,15,1600,132,463,73,280,0.0825,0.289375,0.045625,0.175
LL,2021,21-Aug,30,-30,15,1500,342,294,0,180,0.228,0.196,0,0.12
LL,2021,21-Aug,31,-31,15,4800,519,1855,120,1440,0.108125,0.386458333,0.025,0.3
LL,2021,21-Aug,31,-31,15,2800,313,209,0,88,0.111785714,0.074642857,0,0.031428571
LL,2021,21-Aug,31,-31,15,5416,250,1826,108,2493,0.046159527,0.337149188,0.019940916,0.460302806
LL,2021,21-Aug,31,-31,15,7563,923,2657,35,2048,0.122041518,0.351315615,0.004627793,0.270792014
LL,2021,21-Aug,32,-32,15,5947,493,1788,57,1400,0.082898941,0.300655793,0.009584665,0.235412813
LL,2021,21-Aug,32,-32,15,5450,827,1235,0,413,0.151743119,0.226605505,0,0.075779817
LL,2021,21-Aug,32,-32,15,1465,166,435,44,769,0.11331058,0.296928328,0.03003413,0.524914676
LL,2021,21-Aug,32,-32,16,8065,454,2017,0,1677,0.056292622,0.250092994,0,0.207935524
LL,2021,21-Aug,32,-32,16,5950,99,2135,198,1300,0.016638655,0.358823529,0.033277311,0.218487395
LL,2021,21-Aug,32,-32,16,2562,88,286,0,195,0.034348165,0.111631538,0,0.076112412
LL,2021,21-Aug,32,-32,16,9040,672,1933,174,2576,0.074336283,0.213827434,0.019247788,0.284955752
LL,2021,21-Aug,33,-33,16,15316,256,7013,385,7075,0.016714547,0.457887177,0.025137112,0.461935231
LL,2021,21-Aug,33,-33,16,2379,76,160,0,195,0.031946196,0.067255149,0,0.081967213
LL,2021,21-Aug,33,-33,17,1248,95,88,0,135,0.076121795,0.070512821,0,0.108173077
LL,2021,21-Aug,33,-33,17,12716,978,6554,537,9027,0.076910978,0.515413652,0.042230261,0.709893048
LL,2021,21-Aug,34,-34,15,1380,0,164,0,10,0,0.11884058,0,0.007246377
LL,2021,21-Aug,34,-34,17,3200,584,444,49,200,0.1825,0.13875,0.0153125,0.0625
LL,2021,21-Aug,34,-34,18,1600,0,209,181,400,0,0.130625,0.113125,0.25
LL,2021,21-Aug,35,-35,16,1400,89,304,49,200,0.063571429,0.217142857,0.035,0.142857143
LL,2021,21-Aug,35,-35,17,4300,490,499,105,350,0.113953488,0.116046512,0.024418605,0.081395349
LL,2021,21-Aug,35,-35,18,1460,235,128,0,377,0.160958904,0.087671233,0,0.258219178
LL,2021,21-Aug,35,-35,18,29886,856,4050,3314,9652,0.028642174,0.135514957,0.110888041,0.322960584
LL,2021,21-Aug,35,-35,18,2355,24,334,44,1305,0.010191083,0.141825902,0.018683652,0.554140127
LL,2021,21-Aug,35,-35,18,3420,185,423,54,2123,0.054093567,0.123684211,0.015789474,0.620760234
LL,2021,21-Aug,35,-35,19,1473,71,278,18,660,0.04820095,0.188730482,0.012219959,0.448065173
LL,2021,21-Aug,35,-35,19,1600,160,622,84,348,0.1,0.38875,0.0525,0.2175
LL,2021,21-Aug,36,-36,17,1400,179,38,184,160,0.127857143,0.027142857,0.131428571,0.114285714
LL,2021,21-Aug,36,-36,18,3926,452,527,617,669,0.115129903,0.134233316,0.157157412,0.170402445
LL,2021,21-Aug,36,-36,19,8446,1631,1720,1231,975,0.193109164,0.203646697,0.145749467,0.115439261
LL,2021,21-Sep,30,-30,14,4590,0,4050,103,756,0,0.882352941,0.022440087,0.164705882
LL,2021,21-Sep,30,-30,15,9227,477,9438,40,1101,0.051696109,1.022867671,0.004335104,0.119323724
LL,2021,21-Sep,31,-31,13,3000,0,983,68,220,0,0.327666667,0.022666667,0.073333333
LL,2021,21-Sep,31,-31,14,3024,550,131,0,145,0.181878307,0.043320106,0,0.047949735
LL,2021,21-Sep,31,-31,15,2592,187,679,0,150,0.072145062,0.261959877,0,0.05787037
LL,2021,21-Sep,32,-32,15,2780,0,266,0,20,0,0.095683453,0,0.007194245
LL,2021,21-Sep,32,-32,16,4500,79,1028,0,200,0.017555556,0.228444444,0,0.044444444
LL,2021,21-Sep,33,-33,16,10,250,80,0,40,25,8,0,4
LL,2021,21-Sep,34,-34,16,1512,147,168,146,55,0.097222222,0.111111111,0.096560847,0.036375661
LL,2021,21-Sep,34,-34,17,1345,0,140,40,345,0,0.104089219,0.029739777,0.256505576
LL,2021,21-Sep,34,-34,17,4541,1069,1058,836,389,0.235410702,0.232988329,0.184100418,0.085663951
LL,2021,21-Sep,34,-34,17,1317,125,0,0,120,0.09491268,0,0,0.091116173
LL,2021,21-Sep,34,-34,17,1890,59,206,44,65,0.031216931,0.108994709,0.023280423,0.034391534
LL,2021,21-Sep,34,-34,18,1800,46,297,49,20,0.025555556,0.165,0.027222222,0.011111111
LL,2021,21-Sep,35,-35,16,1500,92,69,61,130,0.061333333,0.046,0.040666667,0.086666667
LL,2021,21-Sep,35,-35,17,7036,609,979,4815,830,0.086554861,0.139141558,0.684337692,0.117964753
LL,2021,21-Sep,35,-35,18,6914,383,311,1667,359,0.055394851,0.044981198,0.241105004,0.051923633
LL,2021,21-Sep,35,-35,18,4846,129,290,2033,315,0.026619893,0.05984317,0.419521255,0.065002064
LL,2021,21-Sep,35,-35,18,11153,1868,130,6230,120,0.167488568,0.011656057,0.5585941,0.010759437
LL,2021,21-Sep,35,-35,18,11091,1429,1920,4320,728,0.128843206,0.173113335,0.389505004,0.065638806
LL,2021,21-Sep,35,-35,19,3822,919,1351,2867,56,0.240450026,0.353479853,0.750130822,0.014652015
LL,2021,21-Sep,35,-35,19,2500,1177,492,2333,110,0.4708,0.1968,0.9332,0.044
LL,2021,21-Sep,35,-35,19,898,431,0,210,15,0.479955457,0,0.233853007,0.016703786
LL,2021,21-Sep,35,-35,19,4372,1235,323,4656,484,0.282479414,0.073879231,1.064958829,0.110704483
LL,2021,21-Sep,36,-36,17,1000,1335,294,713,150,1.335,0.294,0.713,0.15
LL,2021,21-Sep,36,-36,18,1500,146,46,164,45,0.097333333,0.030666667,0.109333333,0.03
LL,2021,21-Sep,36,-36,19,1740,855,170,1661,160,0.49137931,0.097701149,0.954597701,0.091954023
LL,2021,21-Sep,36,-36,19,7730,1377,985,4349,190,0.178137128,0.127425614,0.562613195,0.02457956
LL,2021,21-Oct,30,-30,14,5400,408,910,44,140,0.075555556,0.168518519,0.008148148,0.025925926
LL,2021,21-Oct,30,-30,15,16530,1443,8287,49,896,0.087295826,0.501330913,0.002964307,0.054204477
LL,2021,21-Oct,31,-31,15,7900,593,3025,224,270,0.075063291,0.382911392,0.02835443,0.034177215
LL,2021,21-Oct,31,-31,16,3000,138,1897,0,24,0.046,0.632333333,0,0.008
LL,2021,21-Oct,32,-32,15,3000,304,564,0,45,0.101333333,0.188,0,0.015
LL,2021,21-Oct,32,-32,16,5858,204,2364,205,464,0.034824172,0.4035507,0.034994879,0.079207921
LL,2021,21-Oct,32,-32,16,5981,347,4254,310,683,0.058017054,0.711252299,0.051830798,0.114194951
LL,2021,21-Oct,32,-32,16,5578,897,5154,984,833,0.160810326,0.923987092,0.176407314,0.14933668
LL,2021,21-Oct,32,-32,16,3250,393,1793,90,80,0.120923077,0.551692308,0.027692308,0.024615385
LL,2021,21-Oct,33,-33,16,4826,224,695,507,428,0.046415251,0.144011604,0.105055947,0.088686283
LL,2021,21-Oct,33,-33,16,1040,0,55,60,40,0,0.052884615,0.057692308,0.038461538
LL,2021,21-Oct,33,-33,16,3614,60,1402,557,330,0.016602103,0.387935805,0.154122856,0.091311566
LL,2021,21-Oct,33,-33,16,5980,196,3119,1180,865,0.03277592,0.521571906,0.197324415,0.144648829
LL,2021,21-Oct,33,-33,17,650,0,66,0,0,0,0.101538462,0,0
LL,2021,21-Oct,33,-33,17,1282,0,675,72,135,0,0.526521061,0.056162246,0.105304212
LL,2021,21-Oct,34,-34,16,1512,132,59,306,34,0.087301587,0.039021164,0.202380952,0.022486772
LL,2021,21-Oct,34,-34,17,1840,1348,1363,1779,220,0.732608696,0.74076087,0.966847826,0.119565217
LL,2021,21-Oct,34,-34,17,10445,1448,1055,3057,553,0.138630924,0.101005266,0.292675921,0.052943992
LL,2021,21-Oct,34,-34,17,2124,759,1989,1748,75,0.357344633,0.936440678,0.822975518,0.035310734
LL,2021,21-Oct,34,-34,17,4134,619,1286,2785,150,0.149733914,0.311078858,0.673681664,0.03628447
LL,2021,21-Oct,34,-34,18,1800,158,158,532,70,0.087777778,0.087777778,0.295555556,0.038888889
LL,2021,21-Oct,35,-35,18,5235,1014,202,4187,110,0.193696275,0.038586437,0.799808978,0.021012416
LL,2021,21-Oct,35,-35,18,6780,1255,1156,5787,336,0.185103245,0.170501475,0.853539823,0.049557522
LL,2021,21-Oct,35,-35,18,6427,1253,198,3557,420,0.194958768,0.030807531,0.553446398,0.065349308
LL,2021,21-Oct,35,-35,18,6762,2326,316,6764,240,0.343981071,0.046731736,1.00029577,0.035492458
LL,2021,21-Oct,35,-35,19,1263,339,0,452,100,0.268408551,0,0.357878068,0.079176564
LL,2021,21-Oct,36,-36,19,3540,442,416,5014,204,0.124858757,0.117514124,1.416384181,0.057627119
LL,2021,21-Nov,35,-35,19,6312,500,79,7138,888,0.079214195,0.012515843,1.13086185,0.140684411
LL,2021,21-Nov,36,-36,19,7577,899,145,4854,506,0.118648542,0.019136862,0.640622938,0.066781048
LL,2021,21-Nov,36,-36,19,6700,834,445,12014,218,0.124477612,0.06641791,1.793134328,0.032537313
LL,2021,21-Nov,36,-36,19,7320,583,358,5664,585,0.079644809,0.048907104,0.773770492,0.079918033
LL,2021,21-Nov,36,-36,19,5678,664,137,2636,203,0.116942585,0.024128214,0.464247975,0.035752025
LL,2021,21-Nov,30,-30,14,3445,105,1068,51,55,0.030478955,0.310014514,0.014804064,0.015965167
LL,2021,21-Nov,30,-30,14,15340,748,6736,214,528,0.048761408,0.439113429,0.013950456,0.034419817
LL,2021,21-Nov,30,-30,15,10065,138,3328,96,229,0.013710879,0.33065077,0.009538003,0.022752111
LL,2021,21-Nov,30,-30,15,7000,83,1709,54,100,0.011857143,0.244142857,0.007714286,0.014285714
LL,2021,21-Nov,31,-31,14,2400,172,89,97,150,0.071666667,0.037083333,0.040416667,0.0625
LL,2021,21-Nov,31,-31,15,1600,0,34,0,20,0,0.02125,0,0.0125
LL,2021,21-Dec,34,-34,17,1400,79,0,34,0,0.056428571,0,0.024285714,0
LL,2021,21-Dec,34,-34,17,2700,643,85,276,90,0.238148148,0.031481481,0.102222222,0.033333333
LL,2021,21-Dec,35,-35,18,6300,479,28,403,90,0.076031746,0.004444444,0.063968254,0.014285714
